duration,protocol_type,service,flag,src_bytes,dst_bytes,class
1,tcp,private,RSTR,0,0,portsweep
0,tcp,http,REJ,0,0,normal
0,tcp,domain,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,finger,SF,7,222,normal
0,tcp,netstat,S0,0,0,neptune
0,udp,domain_u,SF,44,77,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,ftp_data,SF,383,0,normal
0,tcp,http,SF,160,1991,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,310,290,normal
0,tcp,exec,S0,0,0,neptune
0,tcp,sunrpc,S0,0,0,neptune
0,tcp,sunrpc,S0,0,0,neptune
0,tcp,http,SF,236,1185,normal
2,tcp,smtp,SF,1046,374,normal
0,tcp,private,S0,0,0,neptune
0,tcp,shell,RSTO,0,0,neptune
0,udp,domain_u,SF,46,46,normal
0,tcp,name,REJ,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,smtp,SF,794,280,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,45,136,normal
0,tcp,ftp_data,SF,1139,0,normal
0,tcp,ftp_data,SF,194,0,normal
0,tcp,kshell,S0,0,0,neptune
0,tcp,http,SF,315,13591,normal
0,tcp,http,SF,215,2084,normal
0,tcp,http,SF,234,8116,normal
0,tcp,whois,REJ,0,0,neptune
0,tcp,smtp,SF,800,388,normal
0,tcp,http,SF,54540,8314,back
0,tcp,ftp_data,SF,245,0,normal
0,tcp,private,SH,0,0,nmap
0,tcp,http,SF,327,2904,normal
0,udp,private,SF,105,145,normal
0,tcp,private,REJ,0,0,neptune
0,udp,other,SF,147,0,normal
40,tcp,ftp,SF,1064,3081,normal
0,tcp,private,S0,0,0,neptune
0,tcp,hostnames,S0,0,0,neptune
0,tcp,ftp_data,SF,965,0,normal
0,tcp,http,SF,196,11232,normal
0,tcp,finger,SF,10,419,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,305,3222,normal
0,tcp,http,REJ,0,0,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,imap4,REJ,0,0,neptune
0,tcp,http,SF,233,1075,normal
0,tcp,http,SF,201,2435,normal
22,tcp,ftp,SF,283,903,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,217,864,normal
0,icmp,urp_i,SF,78,0,normal
0,tcp,http,SF,317,1637,normal
0,tcp,ftp_data,SF,15876,0,normal
0,tcp,ftp_data,S0,0,0,neptune
0,udp,domain_u,SF,46,46,normal
0,tcp,whois,S0,0,0,neptune
0,tcp,http,SF,172,6924,normal
605,tcp,telnet,SF,485,17096,normal
0,udp,domain_u,SF,46,130,normal
0,udp,private,SF,105,147,normal
0,tcp,http,SF,155,6536,normal
0,tcp,smtp,SF,5924,335,normal
0,tcp,http,SF,218,6459,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,311,1667,normal
0,tcp,http,SF,274,2345,normal
0,tcp,http,SF,212,760,normal
0,tcp,http,SF,240,289,normal
1,tcp,smtp,SF,1174,324,normal
1,tcp,smtp,SF,1336,339,normal
0,tcp,csnet_ns,REJ,0,0,neptune
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,mtp,S0,0,0,neptune
0,tcp,http,SF,220,3270,normal
2144,udp,other,SF,146,105,normal
0,tcp,http,SF,293,1193,normal
0,tcp,http,REJ,0,0,normal
0,udp,domain_u,SF,33,95,normal
0,tcp,smtp,SF,11371,1430,normal
0,tcp,telnet,S0,0,0,neptune
0,udp,domain_u,SF,46,75,normal
0,tcp,http,REJ,0,0,normal
0,tcp,echo,RSTO,0,0,neptune
0,tcp,http,SF,243,15374,normal
0,udp,domain_u,SF,43,75,normal
3,tcp,smtp,SF,1930,283,normal
0,tcp,ftp_data,S0,0,0,neptune
4,tcp,ftp_data,SF,832,0,warezclient
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,other,S0,0,0,satan
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,276,0,normal
0,tcp,http,SF,304,1463,normal
0,tcp,http,SF,217,1470,normal
103,tcp,smtp,SF,1137,344,normal
0,tcp,http,SF,253,327,normal
0,tcp,http,SF,230,345,normal
0,tcp,http,SF,218,307,normal
0,tcp,private,REJ,0,0,satan
0,tcp,ftp_data,SF,641,0,normal
1,tcp,smtp,SF,1388,340,normal
0,tcp,http,SF,242,641,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,324,1049,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,http,SF,54540,8314,back
0,udp,domain_u,SF,30,30,normal
0,tcp,http,SF,244,453,normal
0,tcp,http,S3,215,871,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,http,SF,332,4714,normal
0,tcp,http,SF,225,1024,normal
0,tcp,uucp,RSTO,0,0,neptune
0,tcp,http,SF,283,1995,normal
0,tcp,finger,SF,7,0,normal
0,tcp,login,S0,0,0,neptune
0,tcp,other,REJ,0,0,satan
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,43,75,normal
0,tcp,nnsp,REJ,0,0,portsweep
0,tcp,http,S0,0,0,neptune
0,tcp,http,SF,234,4797,normal
0,tcp,http,REJ,0,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,284,517,normal
42428,tcp,ftp,RSTR,1,0,portsweep
0,udp,domain_u,SF,44,137,normal
0,tcp,private,REJ,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,uucp,S0,0,0,neptune
0,udp,private,SF,105,147,normal
38481,tcp,private,RSTR,1,0,portsweep
0,tcp,http,SF,324,1215,normal
0,tcp,smtp,SF,832,330,normal
0,tcp,http,SF,231,2350,normal
0,tcp,nnsp,S0,0,0,neptune
0,tcp,http,SF,217,6690,normal
0,udp,domain_u,SF,45,70,normal
11068,tcp,IRC,RSTR,2904,8282,normal
0,tcp,link,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,smtp,SF,2836,406,normal
0,tcp,http,SF,323,1261,normal
0,tcp,smtp,SF,1383,326,normal
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,http,SF,244,458,normal
0,udp,domain_u,SF,46,138,normal
0,tcp,private,REJ,0,0,satan
0,tcp,sunrpc,S0,0,0,neptune
0,tcp,telnet,RSTO,126,179,guess_passwd
0,tcp,smtp,SF,774,332,normal
0,tcp,other,REJ,0,0,satan
0,tcp,http,SF,294,2099,normal
0,tcp,bgp,S0,0,0,neptune
0,tcp,auth,S0,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,time,S0,0,0,neptune
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,courier,S0,0,0,neptune
0,tcp,http,SF,244,618,normal
0,tcp,http,SF,242,4401,normal
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,233,9678,normal
0,tcp,http,SF,234,2698,normal
0,tcp,imap4,S0,0,0,neptune
0,tcp,http,SF,185,1923,normal
0,tcp,http,SF,319,1188,normal
0,tcp,http,SF,282,1761,normal
0,tcp,http,SF,214,811,normal
0,icmp,urp_i,SF,182,0,normal
0,udp,private,SF,105,147,normal
0,tcp,http,SF,300,3960,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,ftp_data,SF,854,0,normal
0,tcp,netbios_ssn,S0,0,0,neptune
0,tcp,link,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,vmnet,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,iso_tsap,S0,0,0,neptune
0,tcp,ftp_data,SF,192,0,normal
42,tcp,http,SF,259,275,normal
0,tcp,smtp,SF,1941,338,normal
0,tcp,netstat,S0,0,0,neptune
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,ctf,REJ,0,0,neptune
0,tcp,http,SF,226,5866,normal
0,tcp,http,SF,302,4199,normal
0,tcp,http,SF,297,2794,normal
0,tcp,smtp,SF,1345,332,normal
0,icmp,urp_i,SF,181,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,295,851,normal
0,tcp,http,SF,217,331,normal
0,udp,domain_u,SF,43,71,normal
0,tcp,whois,REJ,0,0,neptune
0,tcp,discard,S0,0,0,neptune
0,tcp,bgp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,18,0,ipsweep
5044,tcp,ftp_data,SF,5131424,0,warezclient
0,tcp,smtp,SF,779,330,normal
0,tcp,http,SF,222,1215,normal
0,udp,domain_u,SF,46,46,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,352,1973,normal
0,tcp,http,SF,241,2107,normal
0,icmp,ecr_i,SF,30,0,normal
0,udp,domain_u,SF,27,87,normal
0,tcp,courier,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
2,tcp,ftp_data,SF,2194619,0,normal
0,tcp,smtp,SF,617,335,normal
0,tcp,private,S0,0,0,neptune
0,udp,private,SF,1,0,satan
0,tcp,http,SF,225,1820,normal
0,tcp,ftp_data,SF,245,0,normal
0,tcp,smtp,SF,523,331,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,http,SF,178,748,normal
0,udp,private,SF,105,147,normal
0,tcp,http,SF,352,40898,normal
0,tcp,systat,S0,0,0,neptune
0,tcp,other,REJ,0,0,satan
0,tcp,http,SF,218,573,normal
0,tcp,http,S2,196,22793,normal
0,icmp,ecr_i,SF,520,0,smurf
0,udp,private,SF,1,0,satan
0,tcp,http,SF,277,31812,normal
0,tcp,netbios_dgm,S0,0,0,neptune
5,tcp,smtp,SF,1951,336,normal
0,udp,domain_u,SF,46,77,normal
0,tcp,http,SF,332,1464,normal
0,tcp,http,SF,246,11868,normal
0,tcp,telnet,S0,0,0,neptune
0,udp,domain_u,SF,45,129,normal
0,tcp,private,S0,0,0,neptune
0,tcp,other,REJ,0,0,satan
0,tcp,ftp_data,SF,192,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,237,370,normal
0,tcp,http,SF,150,15388,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,283,28441,normal
0,tcp,http,SF,289,280,normal
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,netbios_ns,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,udp,private,SF,28,0,teardrop
27,tcp,ftp,SF,932,2720,normal
0,tcp,http,SF,257,2780,normal
0,tcp,discard,S0,0,0,neptune
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,ftp_data,SF,192,0,normal
0,tcp,http,SF,348,314,normal
0,tcp,nnsp,REJ,0,0,neptune
0,tcp,http,SF,477,350,normal
0,tcp,http,SF,208,1918,normal
0,tcp,http,SF,220,846,normal
0,tcp,iso_tsap,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,207,340,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,188,171,normal
1,tcp,smtp,SF,1703,334,normal
0,tcp,private,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,370,1232,normal
0,udp,domain_u,SF,43,70,normal
0,tcp,ftp_data,SF,95,0,normal
0,tcp,http,SF,296,11509,normal
0,tcp,http,SF,54540,8314,back
0,tcp,http,SF,295,1159,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,225,3191,normal
6,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,292,269,normal
0,tcp,http,SF,191,378,normal
0,tcp,http,SF,305,502,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,335,353,normal
11981,tcp,other,RSTR,1,0,portsweep
0,tcp,imap4,S0,0,0,neptune
0,tcp,http,SF,334,398,normal
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,1284,322,normal
0,tcp,private,REJ,0,0,satan
0,tcp,http,SF,254,560,normal
0,tcp,private,RSTR,0,0,portsweep
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,249,911,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,36,0,normal
0,tcp,gopher,REJ,0,0,neptune
0,tcp,http,SF,144,31220,normal
0,tcp,http,SF,345,7396,normal
0,tcp,http,SF,295,275,normal
0,tcp,gopher,REJ,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,387,716,normal
0,tcp,http,S0,0,0,neptune
0,tcp,http,SF,243,2015,normal
0,tcp,http,SF,338,1585,normal
0,icmp,ecr_i,SF,30,0,normal
0,tcp,exec,S0,0,0,neptune
0,tcp,http,SF,210,1792,normal
0,tcp,iso_tsap,S0,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,266,1287,normal
28,tcp,ftp,SF,1463,4152,normal
30,tcp,ftp,SF,342,1063,normal
0,tcp,ldap,S0,0,0,neptune
0,tcp,http,SF,217,307,normal
0,tcp,finger,SF,7,0,normal
0,tcp,imap4,S0,0,0,neptune
0,tcp,sql_net,S0,0,0,neptune
0,tcp,http,SF,322,8095,normal
0,tcp,http,SF,294,1600,normal
0,udp,domain_u,SF,43,145,normal
0,udp,domain_u,SF,44,131,normal
0,tcp,http,SF,287,1284,normal
0,udp,domain_u,SF,45,75,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,44,70,normal
0,tcp,ftp_data,SF,383,0,normal
0,tcp,daytime,S0,0,0,neptune
0,tcp,http,S2,401,0,normal
0,udp,domain_u,SF,44,133,normal
0,tcp,http,SF,210,5265,normal
0,tcp,login,S0,0,0,neptune
0,tcp,private,S0,0,0,satan
0,udp,domain_u,SF,44,129,normal
0,tcp,supdup,S0,0,0,neptune
1429,udp,other,SF,146,105,normal
0,tcp,http,SF,345,5645,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,netbios_dgm,S0,0,0,neptune
0,tcp,private,REJ,0,0,ipsweep
0,tcp,private,SH,0,0,nmap
2,tcp,smtp,SF,1049,325,normal
0,tcp,private,S0,0,0,neptune
0,tcp,nnsp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,242,2551,normal
0,tcp,finger,S0,0,0,neptune
0,tcp,courier,S0,0,0,neptune
0,tcp,http,SF,371,336,normal
0,tcp,http,S0,0,0,neptune
0,tcp,ftp_data,SF,245,0,normal
0,tcp,finger,SF,10,226,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,udp,private,SF,1,0,satan
0,tcp,ftp_data,SF,16787,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,209,2229,normal
0,tcp,http,SF,326,41144,normal
0,tcp,private,S0,0,0,neptune
0,tcp,exec,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,other,S1,8760,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,discard,S0,0,0,neptune
0,tcp,ftp_data,SF,12,0,normal
0,tcp,private,REJ,0,0,satan
0,tcp,http,SF,254,9877,normal
0,tcp,http,S2,234,42785,normal
0,icmp,eco_i,SF,30,0,normal
0,tcp,name,S0,0,0,neptune
0,tcp,smtp,SF,768,333,normal
0,tcp,imap4,REJ,0,0,neptune
0,tcp,http,SF,312,1000,normal
0,tcp,efs,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
27,tcp,private,RSTR,0,0,portsweep
0,tcp,http,REJ,0,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,supdup,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,45,76,normal
0,tcp,http,REJ,0,0,normal
0,tcp,ftp_data,SF,1342,0,normal
0,tcp,http,SF,267,1503,normal
0,tcp,kshell,REJ,0,0,neptune
0,tcp,klogin,S0,0,0,neptune
0,tcp,ftp_data,SF,854,0,normal
0,tcp,ftp_data,SF,501760,0,normal
0,tcp,other,REJ,0,0,satan
4,tcp,smtp,SF,639,327,normal
0,tcp,http,SF,225,293,normal
0,tcp,http,SF,226,4624,normal
0,tcp,netbios_dgm,S0,0,0,neptune
0,tcp,supdup,S0,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,316,2472,normal
0,tcp,kshell,S0,0,0,neptune
0,tcp,ctf,S0,0,0,neptune
0,tcp,systat,S0,0,0,neptune
0,tcp,http,SF,180,15340,normal
0,tcp,Z39_50,REJ,0,0,neptune
2,tcp,smtp,SF,2223,365,normal
0,tcp,http,REJ,0,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,S1,282,43129,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,REJ,0,0,neptune
0,tcp,daytime,S0,0,0,neptune
0,tcp,courier,S0,0,0,neptune
0,tcp,http,SF,470,7497,normal
0,tcp,gopher,REJ,0,0,neptune
0,tcp,http,SF,302,669,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,357,1266,normal
0,tcp,echo,S0,0,0,neptune
0,tcp,http,SF,336,453,normal
0,tcp,systat,S0,0,0,neptune
0,tcp,sql_net,S0,0,0,neptune
0,tcp,nntp,S0,0,0,neptune
0,tcp,http,SF,341,1539,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,225,982,normal
0,tcp,http,S0,0,0,neptune
0,tcp,mtp,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,http,REJ,0,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,courier,REJ,0,0,neptune
0,tcp,http,SF,252,8134,normal
0,tcp,http,SF,272,6224,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,udp,domain_u,SF,122,43,normal
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,30,0,normal
0,tcp,http,SF,54540,8314,back
0,tcp,private,S0,0,0,neptune
1,tcp,smtp,SF,849,329,normal
0,tcp,hostnames,REJ,0,0,neptune
0,icmp,eco_i,SF,8,0,portsweep
0,tcp,http,SF,316,421,normal
0,tcp,http,SF,223,560,normal
0,tcp,netbios_ns,S0,0,0,neptune
0,tcp,smtp,SF,1372,331,normal
0,udp,domain_u,SF,42,42,normal
0,tcp,daytime,RSTO,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
5079,tcp,ftp,SF,1077,2284,warezclient
0,udp,domain_u,SF,45,146,normal
0,tcp,smtp,S0,0,0,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,iso_tsap,S0,0,0,neptune
0,udp,domain_u,SF,42,42,normal
0,tcp,smtp,SF,840,332,normal
0,udp,domain_u,SF,45,128,normal
0,tcp,http,SF,331,2526,normal
0,tcp,http,SF,318,10655,normal
0,tcp,http,SF,212,21374,normal
0,tcp,auth,SF,14,41,normal
0,tcp,uucp,S0,0,0,neptune
18,tcp,other,RSTR,0,0,portsweep
0,tcp,smtp,SF,2467,332,normal
0,tcp,ldap,S0,0,0,neptune
0,tcp,http,SF,232,585,normal
1,tcp,smtp,SF,991,333,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,308,1098,normal
0,tcp,ftp_data,SF,383,0,normal
0,tcp,http,SF,332,311,normal
0,tcp,http,SF,243,475,normal
0,udp,domain_u,SF,45,81,normal
0,tcp,ftp_data,SF,7422,0,normal
0,udp,domain_u,SF,35,91,normal
0,udp,domain_u,SF,42,42,normal
0,tcp,private,S0,0,0,neptune
0,tcp,sunrpc,S0,0,0,neptune
0,tcp,http,SF,234,1536,normal
0,tcp,echo,S0,0,0,neptune
0,tcp,pop_3,S0,0,0,neptune
0,tcp,http,SF,226,703,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,hostnames,S0,0,0,neptune
0,tcp,http,SF,206,687,normal
0,tcp,private,REJ,0,0,satan
0,icmp,eco_i,SF,8,0,nmap
0,tcp,ldap,REJ,0,0,neptune
0,tcp,smtp,SF,1887,332,normal
0,tcp,netbios_ns,REJ,0,0,neptune
0,tcp,http,SF,334,17149,normal
1,tcp,smtp,SF,819,281,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,43,131,normal
1,tcp,smtp,SF,834,331,normal
0,tcp,private,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,http,SF,179,14789,normal
750,tcp,telnet,SF,634,21494,normal
0,tcp,private,S0,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,ldap,S0,0,0,neptune
0,udp,domain_u,SF,34,0,normal
0,udp,domain_u,SF,30,0,normal
0,tcp,other,REJ,0,0,satan
0,tcp,netbios_ssn,S0,0,0,neptune
0,tcp,http,SF,145,13728,normal
0,tcp,hostnames,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,301,248,normal
0,tcp,gopher,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,smtp,SF,1898,333,normal
0,tcp,private,S0,0,0,neptune
0,udp,other,SF,516,4,normal
0,tcp,domain,SF,48,496,normal
0,tcp,http,SF,312,3368,normal
0,tcp,http,SF,309,839,normal
0,udp,domain_u,SF,46,46,normal
0,tcp,http,SF,316,3091,normal
0,tcp,ftp_data,SF,10073,0,normal
0,tcp,http,SF,310,5082,normal
0,tcp,ftp_data,SF,748,0,normal
28,udp,domain_u,SF,46,46,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,146,464,normal
0,tcp,ssh,S0,0,0,neptune
0,tcp,csnet_ns,REJ,0,0,neptune
0,tcp,http,SF,186,770,normal
0,tcp,daytime,S0,0,0,neptune
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,http,SF,276,3219,normal
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,16369,387,normal
0,tcp,smtp,SF,2785,389,normal
0,tcp,http,SF,54540,8314,back
1,tcp,smtp,SF,1942,332,normal
0,udp,domain_u,SF,44,44,normal
0,tcp,ftp_data,SF,334,0,warezclient
0,tcp,smtp,SF,1141,329,normal
0,tcp,netbios_dgm,S0,0,0,neptune
0,tcp,courier,S0,0,0,neptune
0,tcp,http,SF,335,11887,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,netbios_ns,S0,0,0,neptune
5,udp,private,SF,105,145,normal
0,tcp,http,SF,315,449,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,daytime,SH,0,0,nmap
0,tcp,smtp,SF,612,333,normal
0,tcp,http,SF,296,2472,normal
0,tcp,http,SF,206,13209,normal
0,tcp,http,SF,219,1896,normal
0,tcp,private,S0,0,0,neptune
0,tcp,sunrpc,S0,0,0,neptune
0,tcp,http,SF,292,888,normal
9,tcp,private,RSTR,0,0,portsweep
0,tcp,http,REJ,0,0,normal
0,tcp,http_443,S0,0,0,neptune
0,tcp,http,SF,207,259,normal
0,tcp,auth,SF,10,38,normal
0,tcp,ssh,RSTR,0,0,portsweep
540,tcp,telnet,SF,433,12044,normal
0,udp,domain_u,SF,46,129,normal
0,tcp,http,SF,339,1588,normal
0,tcp,private,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,43,69,normal
2,tcp,pop_3,SF,52,1463,normal
0,tcp,http,SF,221,2551,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,REJ,0,0,normal
0,tcp,supdup,S0,0,0,neptune
0,tcp,http,REJ,0,0,neptune
17,tcp,http,SF,245,238,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,pop_3,SF,38,130,normal
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,vmnet,S0,0,0,neptune
0,tcp,smtp,SF,2223,334,normal
0,tcp,http,SF,287,2126,normal
678,tcp,telnet,RSTR,623,2492,normal
0,tcp,supdup,S0,0,0,neptune
0,tcp,efs,S0,0,0,neptune
0,tcp,domain,S0,0,0,neptune
5919,tcp,IRC,RSTR,1140,6232,normal
0,tcp,ftp,S0,0,0,neptune
0,tcp,http,SF,356,386,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,329,699,normal
0,tcp,http,S2,224,137562,normal
0,tcp,http,SF,333,7927,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,194,7880,normal
0,tcp,http,SF,307,3731,normal
0,tcp,http,SF,238,11316,normal
0,tcp,private,S0,0,0,neptune
0,udp,private,SF,105,146,normal
0,tcp,ftp_data,SF,12,0,normal
0,tcp,time,RSTO,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,324,468,normal
0,udp,domain_u,SF,30,30,normal
0,tcp,http,SF,316,1298,normal
0,udp,domain_u,SF,45,98,normal
0,udp,private,SF,28,0,teardrop
0,tcp,http,REJ,0,0,normal
1,tcp,pop_3,SF,52,4864,normal
0,tcp,nnsp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,nmap
0,tcp,http,SF,300,2780,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,354,397,normal
0,tcp,domain,S0,0,0,neptune
12733,tcp,other,RSTR,1,0,portsweep
0,udp,private,SF,105,146,normal
0,udp,private,SF,28,0,teardrop
0,tcp,http,REJ,0,0,normal
0,tcp,finger,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,S0,0,0,neptune
0,tcp,ftp_data,SF,59,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,http,REJ,0,0,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,307,612,normal
0,tcp,systat,S0,0,0,neptune
0,tcp,ssh,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,vmnet,REJ,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,Z39_50,S0,0,0,neptune
2085,udp,other,SF,147,105,normal
0,tcp,auth,S0,0,0,neptune
0,tcp,courier,REJ,0,0,neptune
0,tcp,private,REJ,0,0,neptune
14,tcp,smtp,SF,11712,332,normal
0,tcp,http,SF,328,2739,normal
0,tcp,finger,SF,5,381,normal
3948,udp,other,SF,147,105,normal
9883,tcp,other,RSTR,1,0,portsweep
0,tcp,mtp,S0,0,0,neptune
0,tcp,ftp_data,SF,59,0,normal
0,tcp,http,SF,291,280,normal
0,udp,private,SF,105,145,normal
0,tcp,http,SF,328,294,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,324,258,normal
5,tcp,smtp,SF,1174,369,normal
37791,tcp,private,RSTR,1,0,portsweep
5,tcp,smtp,SF,951,331,normal
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,201,0,normal
23,tcp,telnet,SF,123,10204,normal
0,tcp,echo,RSTO,0,0,neptune
0,tcp,finger,SF,6,168,normal
0,tcp,http,SF,251,269,normal
